lambda_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
11.700000000000001,0.64,Bimodal,0.5,0.5000288976,0.01567655638958893,5.779520000004368e-05,True
11.700000000000001,0.63,Bimodal,0.5,0.5000298776,0.01592986158258214,5.97551999999002e-05,True
11.700000000000001,0.62,Bimodal,0.5,0.5000310508000001,0.01623240495077413,6.210160000019727e-05,True
11.700000000000001,0.61,Bimodal,0.5,0.5000324140000001,0.016581429428785214,6.48280000001833e-05,True
11.700000000000001,0.6,Bimodal,0.5,0.500033958,0.01697402590792593,6.791599999989018e-05,True
11.700000000000001,0.5900000000000001,Bimodal,0.5,0.5000356794,0.0174071903360334,7.135880000008754e-05,True
11.700000000000001,0.5800000000000001,Bimodal,0.5,0.5000357908,0.017436633787248086,7.15816000000924e-05,True
11.700000000000001,0.5700000000000001,Bimodal,0.5,0.500035926,0.017465667570879254,7.185200000003888e-05,True
11.700000000000001,0.56,Bimodal,0.5,0.5000362704,0.017540537597027134,7.254079999996499e-05,True
11.700000000000001,0.55,Bimodal,0.5,0.5000368144,0.017660603686399462,7.362880000005845e-05,True
11.700000000000001,0.54,Bimodal,0.5,0.5000375551999999,0.017824912868384685,7.511039999985591e-05,True
11.700000000000001,0.53,Bimodal,0.5,0.5000384842,0.018032206906192373,7.696839999993266e-05,True
11.700000000000001,0.52,Bimodal,0.5,0.5000395974,0.018280988464904297,7.919480000007084e-05,True
11.700000000000001,0.51,Bimodal,0.5,0.5000408884,0.018569545397731233,8.177680000009957e-05,True
11.700000000000001,0.5,Bimodal,0.5,0.5000423532,0.0188960358198642,8.470640000002305e-05,True
11.700000000000001,0.49,Bimodal,0.5,0.5000439858,0.019258482524940307,8.797159999995863e-05,True
11.700000000000001,0.48,Bimodal,0.5,0.5000457258000001,0.019642540283445305,9.145160000012531e-05,True
11.700000000000001,0.47000000000000003,Bimodal,0.5,0.5000455718,0.01961337457168609,9.114359999995436e-05,True
11.700000000000001,0.46,Bimodal,0.5,0.5000456214,0.01962228866873031,9.124279999994656e-05,True
11.700000000000001,0.45,Bimodal,0.5,0.5000458720000001,0.019669196351184158,9.174400000011573e-05,True
11.600000000000001,0.95,Bimodal,0.5,0.5000029794,0.005016480055198513,5.9588000000943e-06,True
11.600000000000001,0.94,Bimodal,0.5,0.5000042452,0.006020123202904787,8.490399999949716e-06,True
11.600000000000001,0.9299999999999999,Bimodal,0.5,0.5000057182000001,0.007023860228057605,1.1436400000119917e-05,True
11.600000000000001,0.92,Bimodal,0.5,0.5000060575999999,0.0072299976687091785,1.2115199999884751e-05,True
11.600000000000001,0.91,Bimodal,0.5,0.5000064136,0.0074280172442025925,1.2827199999954075e-05,True
11.600000000000001,0.9,Bimodal,0.5,0.5000070058,0.007750360474252957,1.40116000000301e-05,True
11.600000000000001,0.89,Bimodal,0.5,0.5000078248,0.008182285763193992,1.5649599999889574e-05,True
11.600000000000001,0.88,Bimodal,0.5,0.5000088626,0.00870744845340097,1.772519999998501e-05,True
11.600000000000001,0.87,Bimodal,0.5,0.5000101128000001,0.009310033585285713,2.0225600000145505e-05,True
11.600000000000001,0.8600000000000001,Bimodal,0.5,0.500011573,0.00997598712646024,2.314599999997391e-05,True
11.600000000000001,0.8500000000000001,Bimodal,0.5,0.5000123076,0.010297843233844452,2.4615200000077664e-05,True
11.600000000000001,0.8400000000000001,Bimodal,0.5,0.5000125086,0.010375239239351582,2.5017200000032602e-05,True
11.600000000000001,0.8300000000000001,Bimodal,0.5,0.500012943,0.010544275205175152,2.5885999999974985e-05,True
11.600000000000001,0.8200000000000001,Bimodal,0.5,0.5000136091999999,0.01080055660676238,2.7218399999862086e-05,True
11.600000000000001,0.81,Bimodal,0.5,0.5000144954,0.011137975052855633,2.899079999996168e-05,True
11.600000000000001,0.8,Bimodal,0.5,0.5000155954,0.011549346142468955,3.119079999991392e-05,True
11.600000000000001,0.79,Bimodal,0.5,0.5000169034,0.012027002846360423,3.3806800000091286e-05,True
11.600000000000001,0.78,Bimodal,0.5,0.5000184123999999,0.012563313390479268,3.68247999997795e-05,True
11.600000000000001,0.77,Bimodal,0.5,0.5000192788000001,0.012864097082773496,3.855760000015529e-05,True
11.600000000000001,0.76,Bimodal,0.5,0.5000194327999999,0.012911126438272733,3.886559999988215e-05,True
11.600000000000001,0.75,Bimodal,0.5,0.5000198166,0.013028992608664865,3.9633200000110946e-05,True
11.600000000000001,0.74,Bimodal,0.5,0.500020424,0.013215703954766391,4.084800000003774e-05,True
11.600000000000001,0.73,Bimodal,0.5,0.5000212464,0.013468315519925864,4.249280000001576e-05,True
11.600000000000001,0.72,Bimodal,0.5,0.5000222768,0.01378311435452974,4.455359999999686e-05,True
11.600000000000001,0.71,Bimodal,0.5,0.5000235082,0.01415588104988144,4.70163999999329e-05,True
11.600000000000001,0.7,Bimodal,0.5,0.500024935,0.014582091946681836,4.987000000000741e-05,True
11.600000000000001,0.69,Bimodal,0.5,0.5000265540000001,0.015057140129163236,5.3108000000134936e-05,True
11.600000000000001,0.68,Bimodal,0.5,0.5000270508,0.015202260936457298,5.410159999996722e-05,True
11.600000000000001,0.67,Bimodal,0.5,0.5000271926,0.015237947167971281,5.438519999989566e-05,True
11.600000000000001,0.66,Bimodal,0.5,0.5000275541999999,0.015330191731272178,5.5108399999781454e-05,True
11.600000000000001,0.65,Bimodal,0.5,0.5000281288,0.015477893647553066,5.625760000005364e-05,True
11.600000000000001,0.64,Bimodal,0.5,0.5000289096,0.015679424474061395,5.7819200000031046e-05,True
11.600000000000001,0.63,Bimodal,0.5,0.5000298892,0.0159326779216199,5.977840000004342e-05,True
11.600000000000001,0.62,Bimodal,0.5,0.5000310636,0.016235161617628113,6.212720000009497e-05,True
11.600000000000001,0.61,Bimodal,0.5,0.5000324248,0.016584136315944045,6.484959999997209e-05,True
11.600000000000001,0.6,Bimodal,0.5,0.5000339704,0.016976671721243536,6.794079999994374e-05,True
11.600000000000001,0.5900000000000001,Bimodal,0.5,0.5000356928,0.017409770349293845,7.138560000008454e-05,True
11.600000000000001,0.5800000000000001,Bimodal,0.5,0.500035807,0.01744027926474566,7.161400000010865e-05,True
11.600000000000001,0.5700000000000001,Bimodal,0.5,0.5000359421999999,0.01746918520405568,7.188439999983309e-05,True
11.600000000000001,0.56,Bimodal,0.5,0.500036286,0.017543923172034733,7.2572000000104e-05,True
11.600000000000001,0.55,Bimodal,0.5,0.5000368302,0.017663862907448376,7.366040000000851e-05,True
11.600000000000001,0.54,Bimodal,0.5,0.5000375694,0.01782804038067972,7.51387999999853e-05,True
11.600000000000001,0.53,Bimodal,0.5,0.5000384984,0.01803521275012263,7.699680000006204e-05,True
11.600000000000001,0.52,Bimodal,0.5,0.5000396112000001,0.0182838672639915,7.922240000013403e-05,True
11.600000000000001,0.51,Bimodal,0.5,0.500040902,0.01857230684586897,8.180399999990762e-05,True
11.600000000000001,0.5,Bimodal,0.5,0.5000423662,0.018898671572212065,8.473239999995386e-05,True
11.600000000000001,0.49,Bimodal,0.5,0.5000440002000001,0.019261003002043503,8.80004000001211e-05,True
11.600000000000001,0.48,Bimodal,0.5,0.5000457476,0.01964655710251266,9.149519999995803e-05,True
11.600000000000001,0.47000000000000003,Bimodal,0.5,0.500045592,0.019617205081830097,9.11839999999664e-05,True
11.600000000000001,0.46,Bimodal,0.5,0.5000456404000001,0.01962593383783022,9.128080000020411e-05,True
11.600000000000001,0.45,Bimodal,0.5,0.5000458888,0.01967265549193742,9.177760000000923e-05,True
11.5,0.95,Bimodal,0.5,0.5000029794,0.0050167738098171625,5.9588000000943e-06,True
11.5,0.94,Bimodal,0.5,0.5000042458,0.006020470514538349,8.491600000049004e-06,True
11.5,0.9299999999999999,Bimodal,0.5,0.5000057192,0.007024261721298347,1.1438400000063353e-05,True
11.5,0.92,Bimodal,0.5,0.5000060590000001,0.007230531962532995,1.2118000000116425e-05,True
11.5,0.91,Bimodal,0.5,0.5000064144,0.0074286952126187715,1.282880000008646e-05,True
11.5,0.9,Bimodal,0.5,0.5000070061999999,0.007751169130314401,1.4012399999874248e-05,True
11.5,0.89,Bimodal,0.5,0.5000078250000001,0.008183208788757076,1.5650000000144715e-05,True
11.5,0.88,Bimodal,0.5,0.5000088634,0.008708470987844517,1.772679999989535e-05,True
11.5,0.87,Bimodal,0.5,0.5000101162,0.009311143491801774,2.0232400000042006e-05,True
11.5,0.8600000000000001,Bimodal,0.5,0.5000115752,0.009977167254889103,2.3150399999893878e-05,True
11.5,0.8500000000000001,Bimodal,0.5,0.50001231,0.010299147886584498,2.462000000003073e-05,True
11.5,0.8400000000000001,Bimodal,0.5,0.5000125118,0.010376707013573712,2.5023599999896007e-05,True
11.5,0.8300000000000001,Bimodal,0.5,0.5000129488,0.010545890919103709,2.5897600000046594e-05,True
11.5,0.8200000000000001,Bimodal,0.5,0.5000136148,0.010802306861273937,2.72295999999006e-05,True
11.5,0.81,Bimodal,0.5,0.5000145006,0.011139844343831768,2.9001199999934002e-05,True
11.5,0.8,Bimodal,0.5,0.5000156014,0.0115513148925855,3.120280000001863e-05,True
11.5,0.79,Bimodal,0.5,0.5000169094,0.012029056490215705,3.381879999997395e-05,True
11.5,0.78,Bimodal,0.5,0.500018419,0.012565431481246513,3.6837999999983495e-05,True
11.5,0.77,Bimodal,0.5,0.5000192842000001,0.01286628343219991,3.856840000016071e-05,True
11.5,0.76,Bimodal,0.5,0.5000194394,0.012913381171086898,3.8878800000086144e-05,True
11.5,0.75,Bimodal,0.5,0.5000198262,0.013031305844035498,3.9652399999923205e-05,True
11.5,0.74,Bimodal,0.5,0.500020431,0.013218076703196472,4.0862000000085885e-05,True
11.5,0.73,Bimodal,0.5,0.5000212538,0.013470729879501066,4.250759999990805e-05,True
11.5,0.72,Bimodal,0.5,0.5000222836,0.013785561624156985,4.456720000001191e-05,True
11.5,0.71,Bimodal,0.5,0.5000235171999999,0.01415834940319205,4.7034399999867915e-05,True
11.5,0.7,Bimodal,0.5,0.500024946,0.014584569384041051,4.989200000005134e-05,True
11.5,0.69,Bimodal,0.5,0.5000265644,0.01505962107567256,5.312880000007958e-05,True
11.5,0.68,Bimodal,0.5,0.500027062,0.015205324333988286,5.412400000004425e-05,True
11.5,0.67,Bimodal,0.5,0.5000272046,0.015240984690813385,5.4409200000105074e-05,True
11.5,0.66,Bimodal,0.5,0.5000275678,0.015333184066961741,5.513560000003359e-05,True
11.5,0.65,Bimodal,0.5,0.5000281418000001,0.015480845123378746,5.628360000020649e-05,True
11.5,0.64,Bimodal,0.5,0.5000289205999999,0.015682333268517305,5.784119999985293e-05,True
11.5,0.63,Bimodal,0.5,0.5000299018,0.015935526624141244,5.980359999990803e-05,True
11.5,0.62,Bimodal,0.5,0.5000310766,0.016237959847848392,6.215320000002578e-05,True
11.5,0.61,Bimodal,0.5,0.5000324384,0.016586877451012904,6.487680000000218e-05,True
11.5,0.6,Bimodal,0.5,0.5000339836000001,0.016979351771520823,6.796720000012968e-05,True
11.5,0.5900000000000001,Bimodal,0.5,0.500035705,0.01741238760380632,7.1410000000105e-05,True
11.5,0.5800000000000001,Bimodal,0.5,0.5000358234000001,0.017443955278427067,7.1646800000158e-05,True
11.5,0.5700000000000001,Bimodal,0.5,0.5000359586,0.01747273457466774,7.191720000010449e-05,True
11.5,0.56,Bimodal,0.5,0.5000363004,0.017547348212103592,7.260080000004443e-05,True
11.5,0.55,Bimodal,0.5,0.5000368448,0.017667159858443734,7.368959999998204e-05,True
11.5,0.54,Bimodal,0.5,0.5000375844,0.017831210033565553,7.516880000002502e-05,True
11.5,0.53,Bimodal,0.5,0.500038513,0.01803825310228314,7.702600000003557e-05,True
11.5,0.52,Bimodal,0.5,0.500039626,0.018286783264088672,7.925199999991861e-05,True
11.5,0.51,Bimodal,0.5,0.500040917,0.01857509862514592,8.183399999994734e-05,True
11.5,0.5,Bimodal,0.5,0.5000423812,0.018901340838125277,8.476239999999358e-05,True
11.5,0.49,Bimodal,0.5,0.5000440140000001,0.019263555413921937,8.802800000018429e-05,True
11.5,0.48,Bimodal,0.5,0.500045769,0.019650606446468304,9.15379999999466e-05,True
11.5,0.47000000000000003,Bimodal,0.5,0.5000456108,0.019621071314136398,9.122159999996882e-05,True
11.5,0.46,Bimodal,0.5,0.50004566,0.019629603116377604,9.131999999989482e-05,True
11.5,0.45,Bimodal,0.5,0.5000459086,0.019676137841190156,9.181719999995508e-05,True
11.4,0.95,Bimodal,0.5,0.5000029796,0.0050170732328668095,5.959199999905351e-06,True
11.4,0.94,Bimodal,0.5,0.5000042458,0.00602082613650781,8.491600000049004e-06,True
11.4,0.9299999999999999,Bimodal,0.5,0.5000057204,0.007024670154418605,1.1440800000039886e-05,True
11.4,0.92,Bimodal,0.5,0.5000060606,0.0072310751982421085,1.2121199999937105e-05,True
11.4,0.91,Bimodal,0.5,0.5000064169999999,0.007429378873984126,1.2833999999850576e-05,True
11.4,0.9,Bimodal,0.5,0.5000070090000001,0.007751987863850619,1.4018000000115549e-05,True
11.4,0.89,Bimodal,0.5,0.5000078278,0.008184145240916246,1.5655599999941927e-05,True
11.4,0.88,Bimodal,0.5,0.5000088678,0.008709507329849887,1.773559999995733e-05,True
11.4,0.87,Bimodal,0.5,0.5000101173999999,0.009312267307874057,2.0234799999796493e-05,True
11.4,0.8600000000000001,Bimodal,0.5,0.5000115796,0.00997836624314022,2.315919999995586e-05,True
11.4,0.8500000000000001,Bimodal,0.5,0.500012314,0.010300469829728478,2.4628000000026518e-05,True
11.4,0.8400000000000001,Bimodal,0.5,0.5000125162,0.010378193502600202,2.5032399999957988e-05,True
11.4,0.8300000000000001,Bimodal,0.5,0.5000129536000001,0.010547529528362428,2.5907200000174768e-05,True
11.4,0.8200000000000001,Bimodal,0.5,0.5000136194,0.010804082544523133,2.7238799999995678e-05,True
11.4,0.81,Bimodal,0.5,0.5000145066,0.011141737602515914,2.9013200000038708e-05,True
11.4,0.8,Bimodal,0.5,0.5000156081999999,0.011553307345276315,3.121639999981163e-05,True
11.4,0.79,Bimodal,0.5,0.5000169164,0.0120311314320191,3.383280000002209e-05,True
11.4,0.78,Bimodal,0.5,0.500018427,0.012567575550921372,3.685399999997507e-05,True
11.4,0.77,Bimodal,0.5,0.5000192914,0.012868496335768012,3.85828000000199e-05,True
11.4,0.76,Bimodal,0.5,0.5000194466,0.012915667731346208,3.889319999994534e-05,True
11.4,0.75,Bimodal,0.5,0.5000198318,0.013033660663112453,3.966359999996172e-05,True
11.4,0.74,Bimodal,0.5,0.5000204396,0.013220482452619036,4.087919999995471e-05,True
11.4,0.73,Bimodal,0.5,0.5000212614,0.013473176022404524,4.252280000005548e-05,True
11.4,0.72,Bimodal,0.5,0.5000222938,0.013788042609104443,4.4587599999923455e-05,True
11.4,0.71,Bimodal,0.5,0.5000235256,0.014160851991754278,4.7051199999925686e-05,True
11.4,0.7,Bimodal,0.5,0.5000249546,0.014587084142682387,4.990919999992016e-05,True
11.4,0.69,Bimodal,0.5,0.5000265742,0.015062147165631538,5.3148399999924933e-05,True
11.4,0.68,Bimodal,0.5,0.5000270743999999,0.015208424172162767,5.414879999987576e-05,True
11.4,0.67,Bimodal,0.5,0.500027216,0.01524405040731328,5.443199999999315e-05,True
11.4,0.66,Bimodal,0.5,0.5000275773999999,0.015336216002751979,5.515479999984585e-05,True
11.4,0.65,Bimodal,0.5,0.5000281527999999,0.015483834249890038,5.630559999980633e-05,True
11.4,0.64,Bimodal,0.5,0.5000289332000001,0.01568527688552972,5.786640000016163e-05,True
11.4,0.63,Bimodal,0.5,0.5000299126,0.015938423264708283,5.9825199999918866e-05,True
11.4,0.62,Bimodal,0.5,0.5000310884,0.016240797791326794,6.217679999998005e-05,True
11.4,0.61,Bimodal,0.5,0.5000324502,0.016589653079247254,6.490039999995645e-05,True
11.4,0.6,Bimodal,0.5,0.5000339968,0.016982066470577484,6.799360000009358e-05,True
11.4,0.5900000000000001,Bimodal,0.5,0.5000357176,0.01741504459820651,7.143519999996961e-05,True
11.4,0.5800000000000001,Bimodal,0.5,0.5000358414,0.017447676609109224,7.168280000002802e-05,True
11.4,0.5700000000000001,Bimodal,0.5,0.5000359758,0.017476325695625447,7.195160000006418e-05,True
11.4,0.56,Bimodal,0.5,0.5000363177999999,0.017550808509885614,7.263559999981517e-05,True
11.4,0.55,Bimodal,0.5,0.50003686,0.01767049047539791,7.372000000005485e-05,True
11.4,0.54,Bimodal,0.5,0.5000375995999999,0.017834413167297773,7.519919999987579e-05,True
11.4,0.53,Bimodal,0.5,0.5000385282,0.018041329034687893,7.705640000010838e-05,True
11.4,0.52,Bimodal,0.5,0.5000396406,0.018289735055038614,7.928119999989214e-05,True
11.4,0.51,Bimodal,0.5,0.5000409316000001,0.01857792450156579,8.186320000014291e-05,True
11.4,0.5,Bimodal,0.5,0.5000423946,0.018904043435406418,8.478919999999057e-05,True
11.4,0.49,Bimodal,0.5,0.5000440268,0.019266137553586825,8.8053600000082e-05,True
11.4,0.48,Bimodal,0.5,0.5000457899999999,0.019654686963221375,9.157999999986899e-05,True
11.4,0.47000000000000003,Bimodal,0.5,0.5000456324,0.019624959379122207,9.126479999999049e-05,True
11.4,0.46,Bimodal,0.5,0.5000456798,0.019633309256428057,9.135960000006271e-05,True
11.4,0.45,Bimodal,0.5,0.5000459264,0.019679660657402127,9.185280000001406e-05,True
11.3,0.95,Bimodal,0.5,0.5000029792,0.005017377212965634,5.958400000061204e-06,True
11.3,0.94,Bimodal,0.5,0.500004246,0.006021187380424067,8.4920000000821e-06,True
11.3,0.9299999999999999,Bimodal,0.5,0.5000057205999999,0.007025087150208832,1.1441199999850937e-05,True
11.3,0.92,Bimodal,0.5,0.50000606,0.007231628483772204,1.212000000005986e-05,True
11.3,0.91,Bimodal,0.5,0.5000064186,0.007430076836408423,1.28371999998933e-05,True
11.3,0.9,Bimodal,0.5,0.5000070101999999,0.007752816427480247,1.4020399999870037e-05,True
11.3,0.89,Bimodal,0.5,0.500007829,0.008185093030292443,1.565799999991846e-05,True
11.3,0.88,Bimodal,0.5,0.5000088682,0.008710559462081482,1.7736400000023522e-05,True
11.3,0.87,Bimodal,0.5,0.500010121,0.009313405153233088,2.0241999999948135e-05,True
11.3,0.8600000000000001,Bimodal,0.5,0.5000115831999999,0.00997957979402193,2.3166399999885456e-05,True
11.3,0.8500000000000001,Bimodal,0.5,0.5000123168,0.010301808671103196,2.4633600000045774e-05,True
11.3,0.8400000000000001,Bimodal,0.5,0.5000125192,0.010379701242232696,2.503840000001034e-05,True
11.3,0.8300000000000001,Bimodal,0.5,0.5000129578,0.010549192591705139,2.591559999998161e-05,True
11.3,0.8200000000000001,Bimodal,0.5,0.5000136226,0.010805883198503915,2.7245200000081127e-05,True
11.3,0.81,Bimodal,0.5,0.5000145116,0.011143654547678739,2.9023199999977933e-05,True
11.3,0.8,Bimodal,0.5,0.5000156138,0.011555327541873035,3.1227600000072187e-05,True
11.3,0.79,Bimodal,0.5,0.5000169222,0.01203323627825918,3.38444000000937e-05,True
11.3,0.78,Bimodal,0.5,0.5000184336,0.01256975122552413,3.686719999995702e-05,True
11.3,0.77,Bimodal,0.5,0.5000192992,0.012870736786663213,3.859839999997838e-05,True
11.3,0.76,Bimodal,0.5,0.500019456,0.012917981554792296,3.8911999999946545e-05,True
11.3,0.75,Bimodal,0.5,0.5000198418,0.013036040278351417,3.9683600000062214e-05,True
11.3,0.74,Bimodal,0.5,0.5000204476,0.013222914189163638,4.0895199999946286e-05,True
11.3,0.73,Bimodal,0.5,0.5000212719999999,0.013475653512595755,4.254399999981118e-05,True
11.3,0.72,Bimodal,0.5,0.5000223015999999,0.013790555022500116,4.460319999988194e-05,True
11.3,0.71,Bimodal,0.5,0.5000235358,0.014163389358792059,4.707160000005928e-05,True
11.3,0.7,Bimodal,0.5,0.5000249654,0.014589638754897345,4.9930799999931e-05,True
11.3,0.69,Bimodal,0.5,0.5000265832,0.01506469961993287,5.316640000008199e-05,True
11.3,0.68,Bimodal,0.5,0.5000270866,0.015211557813574635,5.4173199999896227e-05,True
11.3,0.67,Bimodal,0.5,0.5000272285999999,0.015247154796860363,5.4457199999857764e-05,True
11.3,0.66,Bimodal,0.5,0.5000275906,0.015339286002158082,5.5181200000031794e-05,True
11.3,0.65,Bimodal,0.5,0.5000281660000001,0.015486863100027061,5.633200000021432e-05,True
11.3,0.64,Bimodal,0.5,0.500028946,0.015688252742351697,5.789200000005934e-05,True
11.3,0.63,Bimodal,0.5,0.500029926,0.015941348938459367,5.985199999991586e-05,True
11.3,0.62,Bimodal,0.5,0.5000311008,0.01624367255510449,6.220160000003361e-05,True
11.3,0.61,Bimodal,0.5,0.5000324631999999,0.01659246930568738,6.492639999988725e-05,True
11.3,0.6,Bimodal,0.5,0.500034008,0.016984822743445434,6.801599999994856e-05,True
11.3,0.5900000000000001,Bimodal,0.5,0.5000357302,0.017417734782709266,7.146040000005627e-05,True
11.3,0.5800000000000001,Bimodal,0.5,0.500035859,0.017451427143915507,7.17180000000539e-05,True
11.3,0.5700000000000001,Bimodal,0.5,0.5000359915999999,0.017479953648354998,7.198319999979219e-05,True
11.3,0.56,Bimodal,0.5,0.5000363348,0.017554305350596395,7.266959999996381e-05,True
11.3,0.55,Bimodal,0.5,0.5000368782,0.017673860388131638,7.375639999995798e-05,True
11.3,0.54,Bimodal,0.5,0.5000376146000001,0.017837658524447478,7.522920000013755e-05,True
11.3,0.53,Bimodal,0.5,0.5000385427999999,0.018044442972621977,7.708559999985987e-05,True
11.3,0.52,Bimodal,0.5,0.5000396552,0.01829271629271569,7.931040000008771e-05,True
11.3,0.51,Bimodal,0.5,0.5000409452,0.018580782677734015,8.189039999995096e-05,True
11.3,0.5,Bimodal,0.5,0.5000424097999999,0.01890678333068443,8.481959999984134e-05,True
11.3,0.49,Bimodal,0.5,0.5000440415999999,0.019268753020879822,8.808319999986658e-05,True
11.3,0.48,Bimodal,0.5,0.5000458108,0.019658806229786167,9.162159999998032e-05,True
11.3,0.47000000000000003,Bimodal,0.5,0.5000456522000001,0.019628886404804875,9.130440000015838e-05,True
11.3,0.46,Bimodal,0.5,0.5000456992,0.019637045116302487,9.139839999994237e-05,True
11.3,0.45,Bimodal,0.5,0.5000459448,0.01968320422917718,9.188959999995028e-05,True
11.200000000000001,0.95,Bimodal,0.5,0.5000029802,0.0050176875763972015,5.96040000000464e-06,True
11.200000000000001,0.94,Bimodal,0.5,0.500004247,0.006021554494455477,8.494000000025537e-06,True
11.200000000000001,0.9299999999999999,Bimodal,0.5,0.500005722,0.007025509186427821,1.144400000008261e-05,True
11.200000000000001,0.92,Bimodal,0.5,0.5000060601999999,0.007232189689832389,1.2120399999870912e-05,True
11.200000000000001,0.91,Bimodal,0.5,0.5000064198,0.007430783327788589,1.2839600000091878e-05,True
11.200000000000001,0.9,Bimodal,0.5,0.5000070118,0.007753658203710604,1.4023599999912761e-05,True
11.200000000000001,0.89,Bimodal,0.5,0.5000078308,0.008186055487245332,1.566159999999428e-05,True
11.200000000000001,0.88,Bimodal,0.5,0.5000088713999999,0.008711624619321222,1.7742799999886927e-05,True
11.200000000000001,0.87,Bimodal,0.5,0.5000101238,0.009314560578611752,2.024759999996739e-05,True
11.200000000000001,0.8600000000000001,Bimodal,0.5,0.5000115848,0.009980810738843306,2.316959999992818e-05,True
11.200000000000001,0.8500000000000001,Bimodal,0.5,0.5000123204,0.010303165726093107,2.464079999997537e-05,True
11.200000000000001,0.8400000000000001,Bimodal,0.5,0.5000125228,0.010381229459119796,2.5045599999939938e-05,True
11.200000000000001,0.8300000000000001,Bimodal,0.5,0.5000129632,0.01055087483185111,2.5926399999987026e-05,True
11.200000000000001,0.8200000000000001,Bimodal,0.5,0.5000136288,0.010807703918048764,2.7257599999996884e-05,True
11.200000000000001,0.81,Bimodal,0.5,0.5000145161999999,0.011145599864511805,2.9032399999850966e-05,True
11.200000000000001,0.8,Bimodal,0.5,0.5000156194,0.011557374962514131,3.12388000001107e-05,True
11.200000000000001,0.79,Bimodal,0.5,0.5000169289999999,0.012035366441344213,3.38579999998867e-05,True
11.200000000000001,0.78,Bimodal,0.5,0.500018441,0.012571944966001268,3.688200000007136e-05,True
11.200000000000001,0.77,Bimodal,0.5,0.5000193064,0.012873004312238987,3.861280000005962e-05,True
11.200000000000001,0.76,Bimodal,0.5,0.5000194638,0.012920327330975692,3.892759999990503e-05,True
11.200000000000001,0.75,Bimodal,0.5,0.5000198488,0.013038453559720354,3.9697600000110356e-05,True
11.200000000000001,0.74,Bimodal,0.5,0.5000204558,0.013225385087209648,4.091159999997096e-05,True
11.200000000000001,0.73,Bimodal,0.5,0.5000212794,0.01347817265885031,4.255879999992551e-05,True
11.200000000000001,0.72,Bimodal,0.5,0.50002231,0.013793104960145425,4.461999999993971e-05,True
11.200000000000001,0.71,Bimodal,0.5,0.5000235453999999,0.014165955037199647,4.7090799999871535e-05,True
11.200000000000001,0.7,Bimodal,0.5,0.5000249760000001,0.014592222104429915,4.995200000013078e-05,True
11.200000000000001,0.69,Bimodal,0.5,0.5000265954,0.015067289119213824,5.3190800000102456e-05,True
11.200000000000001,0.68,Bimodal,0.5,0.5000271004,0.01521472661519473,5.4200799999959415e-05,True
11.200000000000001,0.67,Bimodal,0.5,0.5000272418,0.015250295906584256,5.448360000004371e-05,True
11.200000000000001,0.66,Bimodal,0.5,0.5000276036,0.015342390236169162,5.52071999999626e-05,True
11.200000000000001,0.65,Bimodal,0.5,0.5000281776,0.015489930393232106,5.635519999991345e-05,True
11.200000000000001,0.64,Bimodal,0.5,0.5000289584000001,0.015691276283303062,5.79168000001129e-05,True
11.200000000000001,0.63,Bimodal,0.5,0.5000299380000001,0.015944322164369747,5.9876000000125273e-05,True
11.200000000000001,0.62,Bimodal,0.5,0.5000311126000001,0.016246586035813342,6.222520000020992e-05,True
11.200000000000001,0.61,Bimodal,0.5,0.500032476,0.01659532164341245,6.4952000000007e-05,True
11.200000000000001,0.6,Bimodal,0.5,0.500034021,0.01698761624023995,6.804200000010141e-05,True
11.200000000000001,0.5900000000000001,Bimodal,0.5,0.5000357438,0.017420461387470543,7.148760000008636e-05,True
11.200000000000001,0.5800000000000001,Bimodal,0.5,0.500035876,0.017455221341932135,7.17519999999805e-05,True
11.200000000000001,0.5700000000000001,Bimodal,0.5,0.500036009,0.017483619675487977,7.201800000000702e-05,True
11.200000000000001,0.56,Bimodal,0.5,0.5000363512,0.017557844286935097,7.270240000001316e-05,True
11.200000000000001,0.55,Bimodal,0.5,0.5000368940000001,0.017677269587987314,7.378800000013008e-05,True
11.200000000000001,0.54,Bimodal,0.5,0.50003763,0.017840935764193773,7.526000000002142e-05,True
11.200000000000001,0.53,Bimodal,0.5,0.5000385582,0.018047591581465686,7.711639999996578e-05,True
11.200000000000001,0.52,Bimodal,0.5,0.50003967,0.018295743562096567,7.934000000009434e-05,True
11.200000000000001,0.51,Bimodal,0.5,0.50004096,0.018583678858524844,8.191999999995758e-05,True
11.200000000000001,0.5,Bimodal,0.5,0.5000424246,0.01890955117221511,8.484920000007001e-05,True
11.200000000000001,0.49,Bimodal,0.5,0.5000440556,0.019271402961604282,8.811119999996286e-05,True
11.200000000000001,0.48,Bimodal,0.5,0.5000458324,0.019662956130995973,9.166480000000199e-05,True
11.200000000000001,0.47000000000000003,Bimodal,0.5,0.5000456728,0.01963284269600827,9.134560000001457e-05,True
11.200000000000001,0.46,Bimodal,0.5,0.500045718,0.01964081029825171,9.143599999994478e-05,True
11.200000000000001,0.45,Bimodal,0.5,0.5000459648,0.019686778409236685,9.192959999992922e-05,True
11.100000000000001,0.95,Bimodal,0.5,0.5000029802,0.005018003936079411,5.96040000000464e-06,True
11.100000000000001,0.94,Bimodal,0.5,0.5000042464,0.006021928899283073,8.492799999926248e-06,True
