epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
12.9,0.73,Spike,0.095725,0.5246624314,0.4437331411841134,0.049324862800000036,False
12.9,0.72,Spike,0.039116,0.5243404568,0.43679428544962356,0.04868091359999993,False
12.9,0.71,Spike,1.0,0.5233846195999999,0.43245916562306597,0.04676923919999987,False
12.9,0.7,Spike,1.0,0.5235322497999999,0.42977094306143426,0.04706449959999981,False
12.9,0.69,Spike,0.164846,0.5236743123999998,0.4296086933804953,0.04734862479999968,False
12.9,0.68,Spike,1.0,0.5226712728,0.42304501959722823,0.04534254560000006,False
12.9,0.67,Spike,0.066416,0.5221346658,0.41884046072824904,0.04426933160000002,False
12.9,0.66,Spike,1.0,0.521053318,0.4111671597192096,0.042106635999999975,False
12.9,0.65,Spike,0.121919,0.5209617896,0.4105177368701425,0.041923579199999894,False
12.9,0.64,Spike,0.138108,0.520256654,0.40419675626360374,0.04051330799999997,False
12.9,0.63,Spike,1.0,0.5198943674000001,0.3979606070699927,0.039788734800000114,False
12.9,0.62,Spike,0.310126,0.5190072174,0.3937790968709408,0.038014434799999997,False
12.9,0.61,Spike,0.162562,0.5188924014,0.38656836608155987,0.03778480280000007,False
12.9,0.6,Spike,0.198507,0.5175469278,0.3782362247996227,0.0350938556,False
12.9,0.5900000000000001,Spike,0.403099,0.5168106592,0.37157461275435727,0.033621318400000044,False
12.9,0.5800000000000001,Spike,0.144798,0.5160150386,0.3600778736207863,0.03203007719999995,False
12.9,0.5700000000000001,Spike,1.0,0.5148738406000001,0.3484807224650941,0.029747681200000153,False
12.9,0.56,Spike,0.271055,0.5139690996,0.33440935600734545,0.02793819920000007,False
12.9,0.55,Spike,0.938772,0.5122264126,0.3168404088397064,0.024452825200000028,False
12.9,0.54,Spike,0.602213,0.5106109492,0.29667454778261887,0.021221898400000105,False
12.9,0.53,Spike,0.228561,0.5093430222,0.276507293904533,0.0186860444000001,False
12.9,0.52,Spike,0.270436,0.5080570115999999,0.2572354309280143,0.016114023199999883,False
12.9,0.51,Spike,0.310761,0.5068383528,0.23724314776577446,0.013676705600000005,False
12.9,0.5,Spike,0.342901,0.5056780406,0.21630138876223204,0.011356081199999979,False
12.9,0.49,Spike,0.360896,0.5045694302,0.19407580759506907,0.009138860400000004,False
12.9,0.48,Spike,0.364765,0.5035089928,0.1700336925455143,0.0070179856000001095,False
12.9,0.47000000000000003,Spike,0.36184,0.5024970056,0.1432401794093159,0.0049940111999999814,False
12.9,0.46,Spike,0.368452,0.501536357,0.11176568982247033,0.0030727139999999764,False
12.9,0.45,Spike,0.427134,0.5006322154,0.07018304076431847,0.0012644308000000493,False
12.8,0.95,Spike,1.0,0.528517888,0.46796373451570733,0.05703577599999998,False
12.8,0.94,Spike,0.001132,0.529106991,0.46771540370156384,0.05821398200000005,False
12.8,0.9299999999999999,Spike,1.0,0.5282806252000001,0.4678172567079289,0.05656125040000015,False
12.8,0.92,Spike,1.0,0.5291618508,0.4672478792896536,0.0583237016,False
12.8,0.91,Spike,1.0,0.5289387071999999,0.4679907753251905,0.05787741439999983,False
12.8,0.9,Spike,0.028475,0.5280245938,0.4669537791319457,0.056049187599999994,False
12.8,0.89,Spike,1.0,0.5286654968,0.4665500478730213,0.057330993599999935,False
12.8,0.88,Spike,1.0,0.5284624595999999,0.46648526780008315,0.05692491919999987,False
12.8,0.87,Spike,0.999601,0.5276029851999999,0.46461120111734555,0.05520597039999986,False
12.8,0.8600000000000001,Spike,0.017327,0.5282495196,0.46899536575330597,0.05649903919999999,False
12.8,0.8500000000000001,Spike,1.0,0.5278587286,0.4649525747154342,0.0557174572000001,False
12.8,0.8400000000000001,Spike,1.0,0.5271848546,0.458452577679199,0.05436970919999995,False
12.8,0.8300000000000001,Spike,1.0,0.5272172754,0.4576546762127155,0.054434550799999926,False
12.8,0.8200000000000001,Spike,0.009119,0.5272296586,0.45685646137223757,0.05445931720000008,False
12.8,0.81,Spike,0.009191,0.5274717944,0.45887719374165736,0.054943588800000054,False
12.8,0.8,Spike,0.037658,0.5264001956,0.455559079026272,0.05280039119999991,False
12.8,0.79,Spike,0.014096,0.5268382574,0.455144965098773,0.05367651480000002,False
12.8,0.78,Spike,1.0,0.5268527044000001,0.4596180649559947,0.05370540880000019,False
12.8,0.77,Spike,1.0,0.5256353258,0.4476056817353283,0.051270651600000106,False
12.8,0.76,Spike,1.0,0.5257799026000001,0.44737380954737493,0.05155980520000014,False
12.8,0.75,Spike,0.05732,0.5248810674000001,0.44366447057186675,0.049762134800000135,False
12.8,0.74,Spike,0.065075,0.5246229356,0.44238045635105955,0.0492458711999999,False
12.8,0.73,Spike,0.164473,0.5249621354,0.44681228777802046,0.04992427080000006,False
12.8,0.72,Spike,1.0,0.5241562628,0.4345752013544728,0.0483125256000001,False
12.8,0.71,Spike,1.0,0.5234705796,0.43254082392092946,0.04694115919999997,False
12.8,0.7,Spike,0.413389,0.5234903441999998,0.42737044665397766,0.04698068839999969,False
12.8,0.69,Spike,0.056939,0.5231349612,0.4274896488231516,0.04626992240000005,False
12.8,0.68,Spike,0.794333,0.5228984426,0.4219371609259336,0.045796885199999915,False
12.8,0.67,Spike,1.0,0.52175252,0.41719313912687117,0.043505040000000106,False
12.8,0.66,Spike,1.0,0.5212575698,0.4123085967086065,0.042515139600000085,False
12.8,0.65,Spike,1.0,0.5211337981999999,0.4089377218832267,0.042267596399999885,False
12.8,0.64,Spike,1.0,0.5206052018,0.40291395591246987,0.041210403600000056,False
12.8,0.63,Spike,0.425124,0.5189965408,0.3936400036513053,0.037993081600000034,False
12.8,0.62,Spike,0.52599,0.5194613128,0.39162875810003583,0.03892262559999993,False
12.8,0.61,Spike,0.175227,0.5181511702000001,0.3840899439197487,0.036302340400000244,False
12.8,0.6,Spike,0.7535,0.5178542537999999,0.37574169717622014,0.035708507599999884,False
12.8,0.5900000000000001,Spike,0.122969,0.5168772494,0.36807234162990266,0.03375449880000003,False
12.8,0.5800000000000001,Spike,1.0,0.5156350154,0.35694107860586294,0.031270030800000015,False
12.8,0.5700000000000001,Spike,0.156485,0.514790901,0.3452044405473874,0.029581802000000046,False
12.8,0.56,Spike,1.0,0.5131571946,0.3281080619371965,0.026314389199999955,False
12.8,0.55,Spike,1.0,0.5119003726,0.3112226221164946,0.023800745199999973,False
12.8,0.54,Spike,0.236136,0.5102880598,0.29087360515627597,0.020576119600000053,False
12.8,0.53,Spike,0.934786,0.5090233142,0.2710766489146618,0.018046628400000042,False
12.8,0.52,Spike,0.945791,0.507866849,0.2516401459285676,0.015733698000000018,False
12.8,0.51,Spike,0.898681,0.5067113448,0.23138138022266755,0.013422689600000037,False
12.8,0.5,Spike,0.848176,0.5055645317999999,0.2100523386730931,0.011129063599999878,False
12.8,0.49,Spike,0.808668,0.5044347643999999,0.18727474183537188,0.008869528799999804,False
12.8,0.48,Spike,0.766267,0.50332722,0.16242144335894865,0.006654439999999928,False
12.8,0.47000000000000003,Spike,0.696406,0.5022495914,0.13434628742364765,0.004499182800000057,False
12.8,0.46,Spike,0.589828,0.501223145,0.10050435777009936,0.002446289999999962,False
12.8,0.45,Spike,0.481407,0.5003211138000001,0.0528158697769194,0.0006422276000002114,False
12.700000000000001,0.95,Spike,0.002116,0.5287397856,0.46841463957031826,0.057479571200000024,False
12.700000000000001,0.94,Spike,1.0,0.5284360268,0.46790362726642704,0.05687205360000003,False
12.700000000000001,0.9299999999999999,Spike,0.652421,0.5291579974,0.46734809327498206,0.05831599480000005,False
12.700000000000001,0.92,Spike,1.0,0.5289791749999999,0.4681562077092616,0.057958349999999825,False
12.700000000000001,0.91,Spike,0.016213,0.5281246046,0.4671512758620225,0.05624920919999998,False
12.700000000000001,0.9,Spike,1.0,0.5281781318000001,0.46614328051535736,0.05635626360000012,False
12.700000000000001,0.89,Spike,1.0,0.528502991,0.46697827215232635,0.057005981999999955,False
12.700000000000001,0.88,Spike,0.586837,0.5277152882,0.46605335944653525,0.05543057640000004,False
12.700000000000001,0.87,Spike,0.050862,0.5277707506000001,0.4663556957300305,0.05554150120000023,False
12.700000000000001,0.8600000000000001,Spike,1.0,0.5280712031999999,0.46746727632433943,0.05614240639999979,False
12.700000000000001,0.8500000000000001,Spike,1.0,0.5273971536,0.4609248254678285,0.05479430719999989,False
12.700000000000001,0.8400000000000001,Spike,0.018115,0.526936875,0.4577622764266025,0.05387374999999994,False
12.700000000000001,0.8300000000000001,Spike,1.0,0.5267774550000001,0.4575225419415656,0.05355491000000012,False
12.700000000000001,0.8200000000000001,Spike,0.008,0.5273225004,0.4570248207881599,0.0546450007999999,False
12.700000000000001,0.81,Spike,0.015861,0.5266804244,0.4544906494990549,0.053360848799999916,False
12.700000000000001,0.8,Spike,0.044014,0.5263387968,0.45553398515367205,0.052677593599999906,False
12.700000000000001,0.79,Spike,1.0,0.5266639280000001,0.4581237596981947,0.05332785600000012,False
12.700000000000001,0.78,Spike,1.0,0.5261280628,0.45204389201345463,0.052256125600000036,False
12.700000000000001,0.77,Spike,0.41952,0.52603055,0.4467161830262112,0.05206109999999997,False
12.700000000000001,0.76,Spike,0.103075,0.52505227,0.44652202153638343,0.050104539999999975,False
12.700000000000001,0.75,Spike,1.0,0.5248587394,0.44310260167095183,0.0497174788000001,False
12.700000000000001,0.74,Spike,0.090744,0.5246287904000001,0.4433408059747762,0.0492575808000002,False
12.700000000000001,0.73,Spike,1.0,0.5244750941999999,0.4386311669031597,0.04895018839999987,False
12.700000000000001,0.72,Spike,0.737972,0.524404773,0.43427457398104435,0.04880954599999998,False
12.700000000000001,0.71,Spike,1.0,0.5238861436,0.431494368662599,0.04777228719999993,False
12.700000000000001,0.7,Spike,0.292395,0.5235083942000001,0.42784059127320284,0.04701678840000012,False
12.700000000000001,0.69,Spike,1.0,0.523068685,0.42577182361127,0.046137370000000066,False
12.700000000000001,0.68,Spike,0.06076,0.5223936982,0.4209170762547684,0.04478739640000007,False
12.700000000000001,0.67,Spike,0.185146,0.5213444332,0.4151840548728663,0.042688866400000025,False
12.700000000000001,0.66,Spike,0.061722,0.5216321791999999,0.4135823937570711,0.04326435839999987,False
12.700000000000001,0.65,Spike,0.115595,0.5206940915999999,0.40777366584878383,0.04138818319999982,False
12.700000000000001,0.64,Spike,0.12649,0.5200142423999999,0.4015071908565294,0.040028484799999875,False
12.700000000000001,0.63,Spike,0.810663,0.5194818814000001,0.3981726604204098,0.038963762800000135,False
12.700000000000001,0.62,Spike,0.290999,0.5186184252,0.3898680405545825,0.03723685040000002,False
12.700000000000001,0.61,Spike,1.0,0.5184119456,0.3821445940219334,0.03682389120000007,False
12.700000000000001,0.6,Spike,1.0,0.517182746,0.37110717731214843,0.03436549200000005,False
12.700000000000001,0.5900000000000001,Spike,0.950073,0.5163507545999999,0.36540167135960566,0.03270150919999981,False
12.700000000000001,0.5800000000000001,Spike,0.14556,0.5156132572000001,0.35418352813678466,0.031226514400000127,False
12.700000000000001,0.5700000000000001,Spike,0.473533,0.5140867516000001,0.34144097681755414,0.028173503200000116,False
12.700000000000001,0.56,Spike,0.290194,0.5127654778,0.3250555761740049,0.02553095560000007,False
12.700000000000001,0.55,Spike,1.0,0.5115069332,0.30557061238770544,0.023013866399999916,False
12.700000000000001,0.54,Spike,0.460888,0.5101946484,0.28504089461312243,0.0203892967999999,False
12.700000000000001,0.53,Spike,0.217339,0.5087554385999999,0.26559792809469257,0.017510877199999886,False
12.700000000000001,0.52,Spike,0.229639,0.507496588,0.24587133844519338,0.014993175999999941,False
12.700000000000001,0.51,Spike,0.247526,0.5062975500000001,0.2252667999133928,0.012595100000000192,False
12.700000000000001,0.5,Spike,0.26683,0.5051546786,0.20349196386535676,0.010309357199999925,False
12.700000000000001,0.49,Spike,0.29073,0.5040641718000001,0.1800967959953909,0.008128343600000143,False
12.700000000000001,0.48,Spike,0.330845,0.5030211884,0.1543271892165875,0.006042376799999971,False
12.700000000000001,0.47000000000000003,Spike,0.407471,0.5020158488,0.12473800653574853,0.004031697600000106,False
12.700000000000001,0.46,Spike,0.520198,0.5010271473999999,0.08778552126459586,0.002054294799999745,False
12.700000000000001,0.45,Spike,0.500809,0.5001838664000001,0.03888455751980281,0.0003677328000002422,False
12.600000000000001,0.95,Spike,1.0,0.5293169794,0.46898528484011337,0.0586339588,False
12.600000000000001,0.94,Spike,0.00249,0.5287395756,0.4683677516229399,0.05747915119999991,False
12.600000000000001,0.9299999999999999,Spike,1.0,0.5291892492,0.46845148941585557,0.05837849839999998,False
12.600000000000001,0.92,Spike,0.015132,0.5281687022,0.4673481311046417,0.05633740440000001,False
12.600000000000001,0.91,Spike,1.0,0.5286222158,0.4671295208292223,0.057244431600000034,False
12.600000000000001,0.9,Spike,1.0,0.5285742026,0.4675595591730923,0.057148405199999974,False
12.600000000000001,0.89,Spike,0.47753,0.527831059,0.46712408972257957,0.055662118000000094,False
12.600000000000001,0.88,Spike,0.008381,0.5282307258,0.46661540607482377,0.056461451599999934,False
12.600000000000001,0.87,Spike,1.0,0.528333498,0.4695748072398783,0.056666995999999914,False
12.600000000000001,0.8600000000000001,Spike,1.0,0.5276789816,0.463192867886532,0.05535796320000008,False
12.600000000000001,0.8500000000000001,Spike,1.0,0.5270294414,0.45699529347890455,0.05405888279999993,False
12.600000000000001,0.8400000000000001,Spike,0.008791,0.5273495758,0.45812067402957896,0.05469915159999994,False
12.600000000000001,0.8300000000000001,Spike,1.0,0.526849914,0.4586918606158662,0.05369982800000006,False
12.600000000000001,0.8200000000000001,Spike,0.008781,0.5274690854,0.4587672383041125,0.054938170800000075,False
12.600000000000001,0.81,Spike,1.0,0.5264168311999999,0.4561409197226333,0.05283366239999987,False
12.600000000000001,0.8,Spike,0.447651,0.5261593688,0.45585963450289985,0.052318737600000054,False
12.600000000000001,0.79,Spike,1.0,0.5269216188,0.46012578668731013,0.05384323759999998,False
12.600000000000001,0.78,Spike,1.0,0.5258221658000001,0.4486423436112206,0.05164433160000015,False
12.600000000000001,0.77,Spike,1.0,0.525846898,0.4478706967100727,0.0516937959999999,False
12.600000000000001,0.76,Spike,0.034941,0.525195048,0.44446753432250397,0.050390096000000106,False
12.600000000000001,0.75,Spike,0.024579,0.5251811714,0.4427778942534466,0.05036234279999996,False
12.600000000000001,0.74,Spike,0.09734,0.5249703034000001,0.4463106239103291,0.04994060680000012,False
12.600000000000001,0.73,Spike,1.0,0.5247638788,0.43725374876220674,0.049527757599999944,False
12.600000000000001,0.72,Spike,1.0,0.5240929823999999,0.43520250738901267,0.048185964799999814,False
12.600000000000001,0.71,Spike,1.0,0.523167341,0.42980258967628476,0.046334681999999905,False
12.600000000000001,0.7,Spike,0.058331,0.524222306,0.43441498335835793,0.04844461199999994,False
12.600000000000001,0.69,Spike,0.038553,0.5230159494,0.42405806110773764,0.046031898799999915,False
12.600000000000001,0.68,Spike,1.0,0.5221591928,0.4205256568013934,0.04431838560000001,False
12.600000000000001,0.67,Spike,1.0,0.5211589806,0.41209106007631857,0.042317961199999976,False
12.600000000000001,0.66,Spike,1.0,0.5213602612,0.41204133128511417,0.042720522400000016,False
12.600000000000001,0.65,Spike,0.983128,0.5203500449999999,0.4055106564176954,0.040700089999999856,False
12.600000000000001,0.64,Spike,0.076759,0.520227346,0.3994132004526263,0.04045469199999996,False
12.600000000000001,0.63,Spike,0.656419,0.5191627426,0.39509612155619306,0.0383254851999999,False
12.600000000000001,0.62,Spike,0.096893,0.5189951906,0.3884270487880378,0.03799038119999998,False
12.600000000000001,0.61,Spike,0.185362,0.5177361210000001,0.3800292040245985,0.03547224200000021,False
12.600000000000001,0.6,Spike,0.272837,0.5170446583999999,0.3738169597419334,0.034089316799999825,False
12.600000000000001,0.5900000000000001,Spike,0.133459,0.5163368868,0.3621542739637328,0.03267377360000001,False
12.600000000000001,0.5800000000000001,Spike,0.580044,0.5149057578,0.35066834358542276,0.02981151560000006,False
12.600000000000001,0.5700000000000001,Spike,0.596221,0.5142513952000001,0.33722664064631747,0.028502790400000144,False
12.600000000000001,0.56,Spike,0.975333,0.5124772488,0.31982300312997985,0.024954497600000014,False
12.600000000000001,0.55,Spike,0.975581,0.5109802684,0.29969585052804304,0.021960536799999986,False
12.600000000000001,0.54,Spike,0.453343,0.5093901342,0.27918658788352313,0.018780268400000022,False
12.600000000000001,0.53,Spike,0.594272,0.5081653102,0.2598437196107888,0.016330620399999995,False
12.600000000000001,0.52,Spike,0.650866,0.5069828467999999,0.23984256272477203,0.013965693599999884,False
12.600000000000001,0.51,Spike,0.656533,0.5058279186,0.21887820356448082,0.011655837199999963,False
12.600000000000001,0.5,Spike,0.621672,0.5046991994,0.19661239159208543,0.00939839879999993,False
12.600000000000001,0.49,Spike,0.560175,0.50360347,0.17251992110685666,0.007206940000000106,False
12.600000000000001,0.48,Spike,0.489345,0.5025523938,0.14568423549050327,0.005104787600000105,False
12.600000000000001,0.47000000000000003,Spike,0.430795,0.50155956,0.11421896721501702,0.0031191200000000308,False
12.600000000000001,0.46,Spike,0.418666,0.5006441398,0.07290042338383888,0.0012882795999999974,False
12.600000000000001,0.45,Spike,0.499935,0.5001514596,0.03508073662581231,0.0003029191999999181,False
12.5,0.95,Spike,0.027749,0.5283691871999999,0.46893990380787476,0.05673837439999985,False
12.5,0.94,Spike,1.0,0.5293102237999999,0.46870471483104104,0.05862044759999985,False
12.5,0.9299999999999999,Spike,0.011389,0.5282042002,0.4673359070976806,0.05640840040000006,False
12.5,0.92,Spike,1.0,0.5288253826,0.46747909675384863,0.05765076520000001,False
12.5,0.91,Spike,1.0,0.5285625509999999,0.46792231347774627,0.05712510199999987,False
12.5,0.9,Spike,0.191619,0.5279971544,0.46827230892010435,0.05599430879999989,False
12.5,0.89,Spike,1.0,0.5286409186,0.465866419561569,0.05728183719999991,False
12.5,0.88,Spike,1.0,0.5285581436000001,0.4714315591719197,0.05711628720000017,False
12.5,0.87,Spike,1.0,0.5277844088,0.4647744006698851,0.05556881759999999,False
12.5,0.8600000000000001,Spike,1.0,0.5272199374,0.4592432899785158,0.0544398747999999,False
12.5,0.8500000000000001,Spike,1.0,0.5272870032,0.45847738826827983,0.054574006399999986,False
12.5,0.8400000000000001,Spike,1.0,0.5276131980000001,0.45771977737254826,0.05522639600000012,False
12.5,0.8300000000000001,Spike,0.134159,0.5265134162,0.45758927775526376,0.05302683240000006,False
12.5,0.8200000000000001,Spike,1.0,0.5268107184,0.45579238616929124,0.05362143680000009,False
12.5,0.81,Spike,1.0,0.5267098715999999,0.4562851229896709,0.05341974319999987,False
12.5,0.8,Spike,1.0,0.5267160416000001,0.4584520366691188,0.05343208320000015,False
12.5,0.79,Spike,1.0,0.5262090451999999,0.4526180414572116,0.052418090399999784,False
12.5,0.78,Spike,0.427646,0.526153254,0.44764618094326336,0.05230650800000003,False
12.5,0.77,Spike,0.099472,0.5251367306,0.44714603409429954,0.05027346119999998,False
12.5,0.76,Spike,0.112406,0.524770748,0.4442077292788615,0.04954149600000002,False
12.5,0.75,Spike,0.063862,0.5247228396,0.44324956902578777,0.04944567919999998,False
12.5,0.74,Spike,0.084756,0.524415258,0.4406828894791548,0.04883051599999999,False
12.5,0.73,Spike,0.49898,0.5237232018,0.4360973393033603,0.047446403599999964,False
12.5,0.72,Spike,0.095459,0.5234466360000001,0.43265846711182276,0.04689327200000015,False
12.5,0.71,Spike,0.387153,0.52356587,0.42804298158332793,0.04713173999999998,False
12.5,0.7,Spike,1.0,0.5234413842,0.4279747726765293,0.04688276839999994,False
12.5,0.69,Spike,1.0,0.522455305,0.42240108002307153,0.04491061000000007,False
12.5,0.68,Spike,0.078896,0.521947674,0.4180709573852644,0.043895347999999945,False
12.5,0.67,Spike,1.0,0.5216395164,0.41578673246996295,0.043279032799999895,False
12.5,0.66,Spike,0.064913,0.5212701524,0.41024705367124326,0.04254030479999993,False
12.5,0.65,Spike,0.072196,0.5206030112,0.40423560747280896,0.04120602239999993,False
12.5,0.64,Spike,0.427036,0.5191400697999999,0.39499311612200294,0.038280139599999874,False
12.5,0.63,Spike,0.088347,0.5194121537999999,0.39313787008000534,0.038824307599999885,False
12.5,0.62,Spike,0.236211,0.5182287528,0.3857015383778689,0.03645750560000005,False
12.5,0.61,Spike,0.677807,0.5180158054,0.377453566330157,0.03603161080000006,False
12.5,0.6,Spike,0.122258,0.517078422,0.37005143074227775,0.034156843999999964,False
12.5,0.5900000000000001,Spike,0.879528,0.5157335806,0.35897507837243353,0.03146716119999993,False
12.5,0.5800000000000001,Spike,0.19448,0.5150580808,0.3473199073440452,0.03011616160000008,False
12.5,0.5700000000000001,Spike,1.0,0.5134031562,0.3311714359137473,0.026806312399999976,False
12.5,0.56,Spike,1.0,0.5122479362,0.31407708664114475,0.02449587239999995,False
12.5,0.55,Spike,0.422777,0.5103700712,0.29352097577238295,0.020740142399999995,False
12.5,0.54,Spike,0.460847,0.5094158992000001,0.27357829867612077,0.018831798400000155,False
12.5,0.53,Spike,0.388999,0.5081432038,0.2540682831182877,0.016286407599999997,False
12.5,0.52,Spike,0.375893,0.5069184848000001,0.23374955639052566,0.013836969600000248,False
12.5,0.51,Spike,0.402148,0.5057423068,0.212361514965049,0.011484613599999971,False
12.5,0.5,Spike,0.462938,0.5046088329999999,0.1895180650820433,0.009217665999999847,False
12.5,0.49,Spike,0.552871,0.5035063516,0.16459384147901324,0.0070127032000000256,False
12.5,0.48,Spike,0.639989,0.5024194876,0.13643994269506848,0.004838975199999984,False
12.5,0.47000000000000003,Spike,0.651764,0.5013455379999999,0.10250939767104054,0.002691075999999848,False
12.5,0.46,Spike,0.529923,0.5003548746,0.05491850750317374,0.0007097492000001093,False
12.5,0.45,Spike,0.499999,0.5001366292,0.033339441230518845,0.00027325840000003154,True
12.4,0.95,Spike,0.003384,0.5287011168,0.4696598697510768,0.05740223359999996,False
12.4,0.94,Spike,0.006441,0.5282864282,0.4672020508254671,0.05657285640000009,False
12.4,0.9299999999999999,Spike,1.0,0.5288141358,0.4674496491120732,0.05762827160000006,False
12.4,0.92,Spike,1.0,0.5286147409999999,0.4683709772639408,0.05722948199999989,False
12.4,0.91,Spike,0.129317,0.5280892924,0.46881428143851195,0.05617858480000004,False
12.4,0.9,Spike,1.0,0.5288871806,0.4670138211468342,0.0577743611999999,False
12.4,0.89,Spike,1.0,0.5285638922,0.47218320943429204,0.05712778439999999,False
12.4,0.88,Spike,1.0,0.5281724438,0.4680148998691007,0.05634488759999989,False
12.4,0.87,Spike,1.0,0.5275154126,0.46161566411479493,0.05503082520000002,False
12.4,0.8600000000000001,Spike,0.203588,0.5268074318,0.45935996451935474,0.05361486360000001,False
12.4,0.8500000000000001,Spike,1.0,0.5268931957999999,0.45851082507341456,0.05378639159999987,False
12.4,0.8400000000000001,Spike,1.0,0.5273128307999999,0.45760387273418135,0.05462566159999982,False
12.4,0.8300000000000001,Spike,0.008346,0.5273715088,0.457802167790111,0.05474301760000011,False
12.4,0.8200000000000001,Spike,1.0,0.5264653930000001,0.455791410854542,0.05293078600000012,False
12.4,0.81,Spike,1.0,0.5265397646,0.45773672271345506,0.05307952919999992,False
12.4,0.8,Spike,1.0,0.5269784136,0.46049653826957593,0.053956827199999946,False
12.4,0.79,Spike,1.0,0.5261659422,0.44986569837617174,0.05233188440000003,False
12.4,0.78,Spike,1.0,0.5259521286000001,0.44867150270877004,0.05190425720000014,False
12.4,0.77,Spike,0.401393,0.5258753556,0.44580600820186367,0.051750711199999966,False
12.4,0.76,Spike,1.0,0.5255506306,0.44355836671253523,0.051101261199999914,False
12.4,0.75,Spike,0.092483,0.5248900363999999,0.4455802159686204,0.04978007279999974,False
12.4,0.74,Spike,1.0,0.5247803954,0.4382660795474665,0.049560790799999976,False
12.4,0.73,Spike,1.0,0.5236538674,0.43469793724450956,0.047307734799999945,False
12.4,0.72,Spike,0.464203,0.5240377097999999,0.4316000829970673,0.048075419599999725,False
12.4,0.71,Spike,0.224186,0.5237296914,0.4298759877227877,0.04745938280000006,False
12.4,0.7,Spike,0.139383,0.5226545968,0.4265698351261586,0.045309193600000075,False
12.4,0.69,Spike,1.0,0.5227393254,0.42210879043975946,0.04547865080000002,False
12.4,0.68,Spike,1.0,0.5214346496,0.41453198412521874,0.04286929919999993,False
12.4,0.67,Spike,1.0,0.5212897022000001,0.414158147439962,0.0425794044000003,False
12.4,0.66,Spike,1.0,0.5214920806,0.4105484211070241,0.042984161199999926,False
12.4,0.65,Spike,1.0,0.520144143,0.4027499494177217,0.040288286000000006,False
12.4,0.64,Spike,0.080592,0.5199780352,0.3986401768618011,0.03995607039999993,False
12.4,0.63,Spike,1.0,0.5188875312,0.3912122782182543,0.03777506239999995,False
12.4,0.62,Spike,1.0,0.5186011816,0.38403864455681436,0.03720236320000003,False
12.4,0.61,Spike,1.0,0.5173080248,0.37235679630088675,0.03461604960000009,False
12.4,0.6,Spike,0.955971,0.5165070204,0.36707687609192524,0.03301404079999992,False
12.4,0.5900000000000001,Spike,0.14341,0.5157845532,0.3561294693396333,0.0315691064000001,False
12.4,0.5800000000000001,Spike,0.459933,0.5142603642,0.3434829076124131,0.028520728399999973,False
12.4,0.5700000000000001,Spike,0.315302,0.5129294254000001,0.32725706834237767,0.025858850800000166,False
12.4,0.56,Spike,0.823491,0.511884574,0.3080958264676246,0.023769147999999962,False
12.4,0.55,Spike,0.20136,0.5101365739999999,0.28739537357099215,0.020273147999999797,False
12.4,0.54,Spike,0.326164,0.5086692398,0.26778067527042193,0.017338479600000012,False
12.4,0.53,Spike,0.359162,0.5074388788,0.24801442985980926,0.014877757600000097,False
12.4,0.52,Spike,0.373844,0.5062555818000001,0.22735425449922744,0.012511163600000152,False
12.4,0.51,Spike,0.370507,0.5051165408000001,0.20550527999911203,0.010233081600000249,False
12.4,0.5,Spike,0.356259,0.5040226178000001,0.18201242242736096,0.008045235600000256,False
12.4,0.49,Spike,0.342495,0.5029764458,0.15611262841665852,0.00595289160000001,False
12.4,0.48,Spike,0.347324,0.5019793908,0.1263456291447301,0.003958781599999961,False
12.4,0.47000000000000003,Spike,0.410089,0.5010254716,0.08916865696930472,0.0020509431999999883,False
12.4,0.46,Spike,0.506394,0.5001938376,0.03967208250130593,0.0003876752000000483,False
12.4,0.45,Spike,0.5,0.5001274982000001,0.0322236380661967,0.00025499640000026247,True
12.3,0.95,Spike,0.004283,0.5283344016,0.46704852303401406,0.056668803200000006,False
12.3,0.94,Spike,1.0,0.5291892786,0.46806865352941546,0.05837855719999996,False
12.3,0.9299999999999999,Spike,1.0,0.5286441492,0.4684843105232133,0.05728829840000005,False
12.3,0.92,Spike,0.125156,0.5281340967999999,0.4690929978521519,0.056268193599999794,False
12.3,0.91,Spike,0.607004,0.5290803136000001,0.46805002179971505,0.05816062720000015,False
12.3,0.9,Spike,1.0,0.5279088358,0.4669357421465219,0.05581767160000006,False
12.3,0.89,Spike,1.0,0.5283285734,0.46925758890510233,0.05665714679999989,False
12.3,0.88,Spike,1.0,0.5277736348000001,0.4636897099507125,0.055547269600000115,False
12.3,0.87,Spike,0.006782,0.5275395657999999,0.4593142381800589,0.055079131599999887,False
12.3,0.8600000000000001,Spike,0.017077,0.5270789142,0.4591100631615845,0.05415782839999994,False
12.3,0.8500000000000001,Spike,1.0,0.5269587418,0.4596335615455979,0.05391748360000004,False
12.3,0.8400000000000001,Spike,0.007254,0.5275518948,0.4589905687551405,0.05510378959999995,False
12.3,0.8300000000000001,Spike,0.010924,0.5270397346,0.4563415719204779,0.05407946919999995,False
12.3,0.8200000000000001,Spike,1.0,0.5269551824,0.4565958591031666,0.05391036480000011,False
12.3,0.81,Spike,1.0,0.5266868801999999,0.4588439936281354,0.05337376039999975,False
12.3,0.8,Spike,1.0,0.5261494486,0.45189394649712084,0.05229889720000003,False
