epsilon_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
14.3,0.74,Spike,0.0,0.5444416263999999,0.4911209608955991,0.08888325279999987,False
14.3,0.73,Spike,0.0,0.5831162982,0.48556865283028927,0.1662325964,False
14.3,0.72,Spike,1.0,0.55198933,0.48947066960011376,0.10397865999999989,False
14.3,0.71,Spike,1.0,0.5357083032000001,0.49035822202583995,0.07141660640000014,False
14.3,0.7,Spike,1.0,0.5320038458,0.49010431858149556,0.06400769160000008,False
14.3,0.69,Spike,1.0,0.5355065766,0.4892672052987618,0.07101315320000001,False
14.3,0.68,Spike,1.0,0.5463403402,0.4878616491790455,0.09268068039999999,False
14.3,0.67,Spike,0.0,0.5447162144,0.4873512293490928,0.08943242879999991,False
14.3,0.66,Spike,1.0,0.536908612,0.48685295546607815,0.0738172239999999,False
14.3,0.65,Spike,0.000615,0.5326402752,0.48648350590438366,0.06528055040000003,False
14.3,0.64,Spike,2.2e-05,0.534266633,0.48520124078949367,0.06853326599999998,False
14.3,0.63,Spike,0.115078,0.5295809384,0.4840101709926657,0.05916187679999996,False
14.3,0.62,Spike,1.0,0.5344770812,0.4818134230960525,0.06895416240000007,False
14.3,0.61,Spike,0.000551,0.5320702871999999,0.48108004719970987,0.06414057439999987,False
14.3,0.6,Spike,0.0,0.535969828,0.47839614462379704,0.07193965600000007,False
14.3,0.5900000000000001,Spike,0.000144,0.5322729434000001,0.4767943107996113,0.06454588680000017,False
14.3,0.5800000000000001,Spike,1.0,0.5301138708,0.4739906718096594,0.060227741600000106,False
14.3,0.5700000000000001,Spike,5.3e-05,0.5321738566,0.47144659857190685,0.0643477132000001,False
14.3,0.56,Spike,0.000266,0.5311464708,0.4700651443542285,0.062292941599999985,False
14.3,0.55,Spike,0.220073,0.5270349007999999,0.4652607323125898,0.054069801599999856,False
14.3,0.54,Spike,0.002948,0.5289706094,0.4625068340817083,0.057941218799999916,False
14.3,0.53,Spike,0.001181,0.5290798756,0.45927847347241646,0.058159751200000054,False
14.3,0.52,Spike,0.028979,0.5266702978000001,0.4532317577450199,0.05334059560000015,False
14.3,0.51,Spike,1.0,0.526024626,0.4487286700254534,0.05204925199999999,False
14.3,0.5,Spike,0.018826,0.52595343,0.4451977852959432,0.05190686000000011,False
14.3,0.49,Spike,0.002845,0.5263546366,0.4397082286267317,0.05270927320000007,False
14.3,0.48,Spike,0.06079,0.5241377272,0.4344206272032602,0.04827545439999992,False
14.3,0.47000000000000003,Spike,0.030734,0.5240643142,0.4305886390912821,0.048128628399999984,False
14.3,0.46,Spike,0.076981,0.5226033266000001,0.42143634430059046,0.04520665320000017,False
14.3,0.45,Spike,0.035106,0.5224955952,0.41653342003503074,0.04499119039999999,False
14.200000000000001,0.95,Spike,1.0,0.8596280855999999,0.33885895231353186,0.7192561711999998,False
14.200000000000001,0.94,Spike,1.0,0.762523722,0.418694747693358,0.5250474439999999,False
14.200000000000001,0.9299999999999999,Spike,1.0,0.6480156504000001,0.47148572452317666,0.2960313008000002,False
14.200000000000001,0.92,Spike,0.0,0.5444596734,0.4924037992218805,0.08891934680000002,False
14.200000000000001,0.91,Spike,0.0,0.67062122,0.46402421420556555,0.34124244000000004,False
14.200000000000001,0.9,Spike,0.0,0.7481134615999999,0.4276086407445701,0.49622692319999984,False
14.200000000000001,0.89,Spike,0.0,0.7696488177999999,0.41441423079321077,0.5392976355999999,False
14.200000000000001,0.88,Spike,0.0,0.7534357074000001,0.424553787849301,0.5068714148000002,False
14.200000000000001,0.87,Spike,0.0,0.7085286653999999,0.44829330956588515,0.41705733079999985,False
14.200000000000001,0.8600000000000001,Spike,0.0,0.6648155210000001,0.4661875119219724,0.32963104200000015,False
14.200000000000001,0.8500000000000001,Spike,0.0,0.613743772,0.48116005850922805,0.22748754399999993,False
14.200000000000001,0.8400000000000001,Spike,0.0,0.5569380266,0.49112977792967527,0.11387605320000005,False
14.200000000000001,0.8300000000000001,Spike,1.0,0.5605643318,0.49041945161910966,0.12112866359999996,False
14.200000000000001,0.8200000000000001,Spike,1.0,0.6162021568,0.48024435843181307,0.23240431360000002,False
14.200000000000001,0.81,Spike,1.0,0.6702651846000001,0.463835190141313,0.3405303692000001,False
14.200000000000001,0.8,Spike,0.0,0.6631815164,0.4663486930554327,0.3263630328,False
14.200000000000001,0.79,Spike,0.0,0.5627607920000001,0.49006352801568587,0.12552158400000013,False
14.200000000000001,0.78,Spike,1.0,0.5700415486,0.48870375268789235,0.1400830972,False
14.200000000000001,0.77,Spike,0.0,0.6225507888,0.4781728336991638,0.24510157760000006,False
14.200000000000001,0.76,Spike,0.000642,0.5331904502,0.4924780534054892,0.0663809004,False
14.200000000000001,0.75,Spike,1.0,0.5935799854,0.48420307928714845,0.18715997080000002,False
14.200000000000001,0.74,Spike,1.0,0.5391335696,0.4911899229411704,0.07826713920000006,False
14.200000000000001,0.73,Spike,0.0,0.5577243655999999,0.4892929424061709,0.11544873119999988,False
14.200000000000001,0.72,Spike,1.0,0.57323241,0.48674147848832366,0.14646482000000005,False
14.200000000000001,0.71,Spike,1.0,0.556524776,0.4883634879255574,0.11304955200000011,False
14.200000000000001,0.7,Spike,1.0,0.5512131858000001,0.48842109214591817,0.10242637160000023,False
14.200000000000001,0.69,Spike,1.0,0.5553237202,0.4874564579366821,0.11064744039999996,False
14.200000000000001,0.68,Spike,0.0,0.5432306156000001,0.4881173687308924,0.08646123120000015,False
14.200000000000001,0.67,Spike,1.0,0.5349019028,0.487710127511621,0.0698038056000001,False
14.200000000000001,0.66,Spike,0.0,0.5415583190000001,0.4865478682719982,0.08311663800000013,False
14.200000000000001,0.65,Spike,1.0,0.5435264257999999,0.4851835109275822,0.08705285159999976,False
14.200000000000001,0.64,Spike,1.0,0.5411531044000001,0.4842017414192686,0.08230620880000017,False
14.200000000000001,0.63,Spike,0.0,0.5399049132,0.48295771668537574,0.0798098264,False
14.200000000000001,0.62,Spike,0.298839,0.528913323,0.48223825441278056,0.05782664600000009,False
14.200000000000001,0.61,Spike,0.0,0.5367439500000001,0.4801691345595523,0.07348790000000016,False
14.200000000000001,0.6,Spike,1.0,0.537199337,0.47854568089315036,0.074398674,False
14.200000000000001,0.5900000000000001,Spike,0.00016,0.5321102546,0.4759344175823653,0.06422050920000011,False
14.200000000000001,0.5800000000000001,Spike,0.599586,0.5278219548,0.47348225481714906,0.0556439096000001,False
14.200000000000001,0.5700000000000001,Spike,0.000573,0.5308593606,0.47119391013330286,0.061718721200000104,False
14.200000000000001,0.56,Spike,0.000746,0.5303738295999999,0.46829761242463225,0.060747659199999804,False
14.200000000000001,0.55,Spike,1.0,0.5285267796,0.46597034419173916,0.057053559200000104,False
14.200000000000001,0.54,Spike,0.019724,0.5277526213999999,0.46078706547765724,0.0555052427999998,False
14.200000000000001,0.53,Spike,0.049472,0.526892641,0.4575429919535108,0.05378528199999999,False
14.200000000000001,0.52,Spike,1.0,0.526642265,0.45182995317484076,0.05328453,False
14.200000000000001,0.51,Spike,1.0,0.525075438,0.4483758547587881,0.05015087600000001,False
14.200000000000001,0.5,Spike,0.251774,0.5244258866,0.44340012518972405,0.048851773200000004,False
14.200000000000001,0.49,Spike,1.0,0.5259755925999999,0.4367397282138293,0.05195118519999986,False
14.200000000000001,0.48,Spike,1.0,0.524890996,0.43235339063920175,0.049781992,False
14.200000000000001,0.47000000000000003,Spike,0.103807,0.5229494028,0.42610046618568265,0.04589880560000004,False
14.200000000000001,0.46,Spike,1.0,0.5227658852,0.4206345209979198,0.045531770400000005,False
14.200000000000001,0.45,Spike,0.292135,0.521072417,0.41333954687630353,0.04214483399999991,False
14.100000000000001,0.95,Spike,1.0,0.869187881,0.328442785715238,0.738375762,False
14.100000000000001,0.94,Spike,1.0,0.78023771,0.40705598984443647,0.56047542,False
14.100000000000001,0.9299999999999999,Spike,1.0,0.6753409901999999,0.4620274323675816,0.35068198039999987,False
14.100000000000001,0.92,Spike,1.0,0.5553073550000001,0.4911062131173588,0.11061471000000012,False
14.100000000000001,0.91,Spike,0.0,0.6170411248000001,0.4803637910306387,0.23408224960000013,False
14.100000000000001,0.9,Spike,0.0,0.6888671712000001,0.45690638678548434,0.37773434240000014,False
14.100000000000001,0.89,Spike,0.0,0.7097817952000001,0.44769290005207346,0.41956359040000013,False
14.100000000000001,0.88,Spike,0.0,0.6974961984,0.45325290957159803,0.3949923968,False
14.100000000000001,0.87,Spike,0.0,0.6575438208,0.4686516442091147,0.3150876415999999,False
14.100000000000001,0.8600000000000001,Spike,0.0,0.6192508299999999,0.4798406201006718,0.23850165999999984,False
14.100000000000001,0.8500000000000001,Spike,0.0,0.572902946,0.48900712167157456,0.14580589200000005,False
14.100000000000001,0.8400000000000001,Spike,1.0,0.5379256208,0.49266661460397065,0.0758512415999999,False
14.100000000000001,0.8300000000000001,Spike,1.0,0.5881388352000001,0.4861875920316091,0.1762776704000002,False
14.100000000000001,0.8200000000000001,Spike,1.0,0.6396803322,0.47396483013512297,0.27936066439999996,False
14.100000000000001,0.81,Spike,1.0,0.6898516304,0.4561706053018972,0.37970326079999994,False
14.100000000000001,0.8,Spike,0.0,0.6192263802,0.47946241232911274,0.23845276039999996,False
14.100000000000001,0.79,Spike,0.059066,0.5307814942,0.4930042798145568,0.06156298839999996,False
14.100000000000001,0.78,Spike,1.0,0.5931273546,0.4848090712354633,0.18625470919999998,False
14.100000000000001,0.77,Spike,0.0,0.5849664382,0.4862780608422657,0.1699328764000001,False
14.100000000000001,0.76,Spike,1.0,0.5510478846,0.49054213638555944,0.10209576919999996,False
14.100000000000001,0.75,Spike,0.0,0.5735273836,0.4877166438188498,0.1470547672,False
14.100000000000001,0.74,Spike,1.0,0.5612232364,0.4889108120944939,0.1224464728000001,False
14.100000000000001,0.73,Spike,0.068481,0.530662753,0.4916539851415688,0.061325505999999974,False
14.100000000000001,0.72,Spike,0.0,0.5495488032,0.4897136004959554,0.09909760639999998,False
14.100000000000001,0.71,Spike,0.0,0.5553055464,0.48857853691820124,0.11061109279999992,False
14.100000000000001,0.7,Spike,0.0,0.5498129820000001,0.48861528795775855,0.09962596400000012,False
14.100000000000001,0.69,Spike,0.0,0.5377170906000001,0.4892637991198349,0.07543418120000012,False
14.100000000000001,0.68,Spike,1.0,0.535737425,0.48817208448424204,0.07147484999999998,False
14.100000000000001,0.67,Spike,0.0,0.5467472366,0.48681216930952476,0.09349447320000004,False
14.100000000000001,0.66,Spike,1.0,0.5372520206,0.4863675224305411,0.07450404119999998,False
14.100000000000001,0.65,Spike,1.0,0.5302006352,0.48566663221914136,0.060401270400000096,False
14.100000000000001,0.64,Spike,1.0,0.5301155138,0.4845086691071447,0.06023102759999999,False
14.100000000000001,0.63,Spike,1.0,0.535873539,0.48275284769241245,0.07174707800000002,False
14.100000000000001,0.62,Spike,5e-06,0.5346561146,0.48151928962393464,0.06931222919999991,False
14.100000000000001,0.61,Spike,1.0,0.5374569822,0.4793053290228293,0.07491396440000009,False
14.100000000000001,0.6,Spike,1.0,0.5350646672,0.4778839502390069,0.07012933440000002,False
14.100000000000001,0.5900000000000001,Spike,2.6e-05,0.5330272148,0.47543891769607405,0.06605442960000008,False
14.100000000000001,0.5800000000000001,Spike,1.0,0.5298214581999999,0.47360433476379044,0.05964291639999986,False
14.100000000000001,0.5700000000000001,Spike,0.010853,0.5292425461999999,0.4708249852192476,0.05848509239999977,False
14.100000000000001,0.56,Spike,1.0,0.527449507,0.46662531444915595,0.05489901400000008,False
14.100000000000001,0.55,Spike,1.0,0.5310217854,0.4632809041393761,0.0620435708,False
14.100000000000001,0.54,Spike,1.0,0.5275124604000001,0.4602206663894824,0.05502492080000021,False
14.100000000000001,0.53,Spike,1.0,0.5262973946,0.45589589238315986,0.05259478920000005,False
14.100000000000001,0.52,Spike,0.394265,0.5251889164,0.45140972522114836,0.050377832799999966,False
14.100000000000001,0.51,Spike,0.090582,0.5256570978,0.4496765096399738,0.051314195600000057,False
14.100000000000001,0.5,Spike,0.093703,0.5248200935999999,0.4423910839788845,0.04964018719999985,False
14.100000000000001,0.49,Spike,0.028429,0.5249839973999999,0.43835905056934393,0.049967994799999804,False
14.100000000000001,0.48,Spike,0.137845,0.5234252478,0.43179353757313454,0.046850495599999986,False
14.100000000000001,0.47000000000000003,Spike,1.0,0.5230527374,0.4259456422234634,0.046105474800000046,False
14.100000000000001,0.46,Spike,0.019612,0.5232515806,0.42074915321994194,0.046503161199999976,False
14.100000000000001,0.45,Spike,0.508199,0.5226613654,0.412409754628292,0.04532273079999993,False
14.0,0.95,Spike,1.0,0.8779881066,0.3182592306682682,0.7559762132000001,False
14.0,0.94,Spike,1.0,0.7964523822,0.39537318828960694,0.5929047644000001,False
14.0,0.9299999999999999,Spike,1.0,0.7003888173999999,0.45173848833250174,0.40077763479999984,False
14.0,0.92,Spike,1.0,0.5903733233999999,0.48584621521475385,0.18074664679999985,False
14.0,0.91,Spike,0.0,0.5678733826000001,0.48971863292865475,0.13574676520000017,False
14.0,0.9,Spike,0.0,0.6344297114,0.47580169329866673,0.2688594228000001,False
14.0,0.89,Spike,0.0,0.6546729348,0.46959467692818924,0.3093458696,False
14.0,0.88,Spike,0.0,0.645787912,0.4724438650395563,0.29157582399999993,False
14.0,0.87,Spike,0.0,0.6111601272,0.4817692272597588,0.22232025440000003,False
14.0,0.8600000000000001,Spike,0.0,0.5768750892,0.4884117371545615,0.15375017839999994,False
14.0,0.8500000000000001,Spike,2.2e-05,0.5348292776,0.49320714525193243,0.06965855519999997,False
14.0,0.8400000000000001,Spike,1.0,0.5676747820000001,0.48950956377536153,0.1353495640000002,False
14.0,0.8300000000000001,Spike,1.0,0.6139647212,0.4807896849445118,0.22792944240000002,False
14.0,0.8200000000000001,Spike,1.0,0.6616507736,0.46693216496233153,0.32330154720000004,False
14.0,0.81,Spike,0.0,0.6905879892000001,0.4558489042428161,0.38117597840000017,False
14.0,0.8,Spike,0.0,0.5846087075999999,0.48682949391156344,0.1692174151999999,False
14.0,0.79,Spike,1.0,0.5574875034,0.4903920094381851,0.11497500679999995,False
14.0,0.78,Spike,1.0,0.6146584944,0.48017022714726587,0.22931698879999995,False
14.0,0.77,Spike,0.0,0.5599588026,0.4899628393101757,0.11991760519999994,False
14.0,0.76,Spike,1.0,0.5735695258,0.4877316105615299,0.14713905159999996,False
14.0,0.75,Spike,0.0,0.5465873784,0.491007475059186,0.09317475680000009,False
14.0,0.74,Spike,1.0,0.5832507504000001,0.4856465334651521,0.16650150080000015,False
14.0,0.73,Spike,1.0,0.5504421678,0.48968428499676175,0.10088433559999999,False
14.0,0.72,Spike,1.0,0.5338541694000001,0.4904922018863527,0.06770833880000016,False
14.0,0.71,Spike,0.180266,0.5300675256,0.49057269565477385,0.06013505120000007,False
14.0,0.7,Spike,1.0,0.5331019309999999,0.4895433701970045,0.06620386199999984,False
14.0,0.69,Spike,1.0,0.5423943864,0.4882208178001206,0.08478877280000008,False
14.0,0.68,Spike,0.0,0.5487708004,0.487015716651868,0.09754160080000007,False
14.0,0.67,Spike,1.0,0.5325251162000001,0.4874278262208542,0.06505023240000019,False
14.0,0.66,Spike,0.0,0.538258932,0.486090565219548,0.07651786399999994,False
14.0,0.65,Spike,0.0,0.540200886,0.4848510624756028,0.0804017720000001,False
14.0,0.64,Spike,0.0,0.5380025423999999,0.4836102588205018,0.07600508479999979,False
14.0,0.63,Spike,1.0,0.52920208,0.4824961335587877,0.05840416000000004,False
14.0,0.62,Spike,1.0,0.5383123924,0.48069772892940443,0.0766247847999999,False
14.0,0.61,Spike,1.0,0.5335670252,0.4796372999540541,0.06713405039999998,False
14.0,0.6,Spike,1.0,0.5335529416,0.4771153108466118,0.0671058832,False
14.0,0.5900000000000001,Spike,2.3e-05,0.5330318954000001,0.4750124415054451,0.06606379080000013,False
14.0,0.5800000000000001,Spike,1.0,0.5294436156,0.4723679429795892,0.058887231199999945,False
14.0,0.5700000000000001,Spike,1.0,0.5276102724,0.4695567344450917,0.05522054480000005,False
14.0,0.56,Spike,1.0,0.5286919068,0.46660132701892315,0.0573838136,False
14.0,0.55,Spike,0.000624,0.5299487766000001,0.46389990837845935,0.05989755320000012,False
14.0,0.54,Spike,1.0,0.5301985266,0.46108426025404087,0.060397053199999995,False
14.0,0.53,Spike,1.0,0.5286970268,0.4547581243155305,0.05739405359999994,False
14.0,0.52,Spike,0.001114,0.5280864684000001,0.4505544653885696,0.05617293680000013,False
14.0,0.51,Spike,1.0,0.526040564,0.44667990260936535,0.05208112799999998,False
14.0,0.5,Spike,0.24963,0.5245725495999999,0.4447353508633325,0.049145099199999764,False
14.0,0.49,Spike,0.363378,0.523462133,0.436391109506782,0.04692426599999999,False
14.0,0.48,Spike,1.0,0.5240428679999999,0.4299171235555656,0.04808573599999977,False
14.0,0.47000000000000003,Spike,0.024935,0.5234853924,0.42425154064535725,0.046970784800000054,False
14.0,0.46,Spike,0.018909,0.5227788548000001,0.41629698962708656,0.04555770960000016,False
14.0,0.45,Spike,0.546191,0.520624915,0.41003204370985297,0.04124982999999993,False
13.9,0.95,Spike,1.0,0.8861065711999999,0.30834739757244345,0.7722131423999998,False
13.9,0.94,Spike,1.0,0.8113578042,0.38373193829603647,0.6227156084000001,False
13.9,0.9299999999999999,Spike,1.0,0.7233536535999999,0.4408289974291048,0.44670730719999985,False
13.9,0.92,Spike,1.0,0.6225588836,0.47876115726521934,0.2451177672,False
13.9,0.91,Spike,1.0,0.5362017094000001,0.4928467056498856,0.07240341880000023,False
13.9,0.9,Spike,0.0,0.5844097099999999,0.4871519084708206,0.16881941999999972,False
13.9,0.89,Spike,0.0,0.6039437408,0.483347344018198,0.20788748160000003,False
13.9,0.88,Spike,0.0,0.5979914909999999,0.48462141665915887,0.19598298199999986,False
13.9,0.87,Spike,0.0,0.5681339348,0.48970524663136195,0.13626786959999992,False
13.9,0.8600000000000001,Spike,0.0,0.5374646726,0.4930073201800403,0.07492934519999994,False
13.9,0.8500000000000001,Spike,1.0,0.5569001908,0.4908534845187937,0.11380038159999994,False
13.9,0.8400000000000001,Spike,1.0,0.595419755,0.48482693091064133,0.19083951,False
13.9,0.8300000000000001,Spike,1.0,0.6380973904,0.4744071715550377,0.27619478080000004,False
13.9,0.8200000000000001,Spike,1.0,0.6822446308,0.45926068802638775,0.36448926159999995,False
13.9,0.81,Spike,0.0,0.6487447770000001,0.47112288506444133,0.2974895540000002,False
13.9,0.8,Spike,0.0,0.5512638034,0.49139923051810364,0.10252760680000006,False
13.9,0.79,Spike,1.0,0.5774254844,0.48764427685986533,0.15485096879999993,False
13.9,0.78,Spike,0.0,0.6136377510000001,0.48039647572759325,0.22727550200000013,False
13.9,0.77,Spike,1.0,0.5307960552000001,0.4922928940038703,0.06159211040000012,False
13.9,0.76,Spike,1.0,0.597010671,0.4836023177682858,0.1940213420000001,False
13.9,0.75,Spike,1.0,0.5390438676000001,0.4912496908071585,0.07808773520000023,False
13.9,0.74,Spike,0.0,0.5571365092,0.4894142812778565,0.11427301840000004,False
13.9,0.73,Spike,1.0,0.5703591560000001,0.48717507150125006,0.14071831200000018,False
13.9,0.72,Spike,1.0,0.556026605,0.48853716876995684,0.11205321000000001,False
13.9,0.71,Spike,1.0,0.5492636268000001,0.4887777620525588,0.09852725360000014,False
13.9,0.7,Spike,1.0,0.5524855322,0.48784216701633737,0.10497106439999992,False
13.9,0.69,Spike,0.0,0.5478946838,0.4877239048731304,0.0957893675999999,False
13.9,0.68,Spike,1.0,0.531510571,0.4880123468038635,0.06302114199999997,False
13.9,0.67,Spike,0.0,0.5453482796,0.4862127547720414,0.09069655919999997,False
13.9,0.66,Spike,1.0,0.53915128,0.4858276431441367,0.07830256000000002,False
13.9,0.65,Spike,1.0,0.5367713453999999,0.48464026535064414,0.07354269079999987,False
13.9,0.64,Spike,1.0,0.5382520178,0.48334880628317367,0.07650403559999996,False
13.9,0.63,Spike,1e-06,0.5358382682,0.48220870691238493,0.07167653640000005,False
13.9,0.62,Spike,1.0,0.5340787812000001,0.4804748490328245,0.06815756240000015,False
13.9,0.61,Spike,1.0,0.5309008104,0.4785621653463715,0.06180162080000007,False
13.9,0.6,Spike,1.0,0.5316566193999999,0.47726456401361206,0.06331323879999973,False
13.9,0.5900000000000001,Spike,7e-06,0.5335847765999999,0.4739814973238354,0.06716955319999984,False
13.9,0.5800000000000001,Spike,1.0,0.5294222804,0.4713152380892691,0.05884456079999989,False
13.9,0.5700000000000001,Spike,1.0,0.5284799352,0.4689078704033813,0.05695987040000006,False
13.9,0.56,Spike,1.0,0.5309538876000001,0.466080212873745,0.061907775200000126,False
13.9,0.55,Spike,0.022803,0.5278445196,0.46227620028930405,0.05568903920000001,False
13.9,0.54,Spike,0.00123,0.5290037588,0.458876768885604,0.05800751759999989,False
13.9,0.53,Spike,0.033292,0.5266507972,0.4538120069050738,0.05330159439999993,False
13.9,0.52,Spike,1.0,0.5262189324,0.4495713557285212,0.0524378647999999,False
13.9,0.51,Spike,0.018108,0.5259820618,0.4453286185692428,0.05196412359999991,False
13.9,0.5,Spike,0.009566,0.5257784786,0.4404090937299696,0.051556957200000086,False
13.9,0.49,Spike,1.0,0.5248337342,0.4338534166613176,0.049667468400000025,False
13.9,0.48,Spike,0.238838,0.5228446475999999,0.42903247656806015,0.04568929519999987,False
13.9,0.47000000000000003,Spike,1.0,0.5228083894,0.4228040997431166,0.045616778799999924,False
13.9,0.46,Spike,0.338288,0.5213368306,0.4165732291019618,0.042673661200000046,False
13.9,0.45,Spike,0.038715,0.521743402,0.410078177835711,0.043486804000000046,False
13.8,0.95,Spike,1.0,0.893567319,0.2988043394608382,0.7871346379999999,False
13.8,0.94,Spike,1.0,0.8250473768,0.3721776256235893,0.6500947535999999,False
13.8,0.9299999999999999,Spike,1.0,0.7444486658,0.42952815999224425,0.48889733160000004,False
13.8,0.92,Spike,1.0,0.6520550334,0.4701903096434626,0.3041100668000001,False
13.8,0.91,Spike,1.0,0.5727506312,0.48880645344585993,0.14550126240000005,False
13.8,0.9,Spike,0.0,0.5384476068,0.49292847598480605,0.07689521360000007,False
13.8,0.89,Spike,0.0,0.5572457524,0.49111051873768097,0.11449150479999992,False
13.8,0.88,Spike,0.0,0.5538115628000001,0.4915061336842586,0.1076231256000002,False
13.8,0.87,Spike,1.0,0.5314308872,0.493210205873471,0.06286177439999996,False
13.8,0.8600000000000001,Spike,1.0,0.555605835,0.49105762172027395,0.1112116700000001,False
13.8,0.8500000000000001,Spike,1.0,0.5860965724,0.486588894318461,0.17219314480000003,False
13.8,0.8400000000000001,Spike,1.0,0.6213524610000001,0.4789834222337598,0.24270492200000016,False
13.8,0.8300000000000001,Spike,1.0,0.660689917,0.46723611743031934,0.32137983400000003,False
13.8,0.8200000000000001,Spike,1.0,0.7015545344,0.45115752493420497,0.4031090688000001,False
13.8,0.81,Spike,0.0,0.603284086,0.4831695571428537,0.2065681720000001,False
13.8,0.8,Spike,1.0,0.5354014676,0.4924567015778637,0.07080293519999992,False
13.8,0.79,Spike,1.0,0.6031972634,0.4828101677769156,0.20639452680000003,False
13.8,0.78,Spike,0.0,0.5795616715999999,0.48724503625202564,0.15912334319999988,False
13.8,0.77,Spike,1.0,0.5547988146,0.4901845110762567,0.10959762920000005,False
13.8,0.76,Spike,0.0,0.5751355659999999,0.48738813820885113,0.15027113199999986,False
13.8,0.75,Spike,1.0,0.5618698341999999,0.488847379476077,0.12373966839999984,False
13.8,0.74,Spike,0.008188,0.5317689999999999,0.4916752679311106,0.06353799999999987,False
13.8,0.73,Spike,0.0,0.549536222,0.48983217875463864,0.09907244399999993,False
13.8,0.72,Spike,0.0,0.5551394056,0.48861999227586483,0.11027881119999994,False
13.8,0.71,Spike,0.0,0.5510167602,0.4886065647217889,0.10203352040000002,False
13.8,0.7,Spike,0.0,0.5411420724,0.4888650270319616,0.08228414480000001,False
13.8,0.69,Spike,1.0,0.5331110084,0.4885454829258125,0.06622201680000006,False
13.8,0.68,Spike,1.0,0.5500270086,0.48644514985190246,0.10005401719999996,False
13.8,0.67,Spike,1.0,0.5328498664000001,0.4868850015499083,0.06569973280000019,False
13.8,0.66,Spike,0.000322,0.5329251514,0.4861206174679777,0.06585030279999993,False
13.8,0.65,Spike,7.4e-05,0.5335516562000001,0.4847294885501711,0.06710331240000023,False
13.8,0.64,Spike,1.0,0.5303601588000001,0.48324772492107215,0.060720317600000184,False
13.8,0.63,Spike,1.0,0.5387013752,0.4812919940214176,0.07740275040000011,False
13.8,0.62,Spike,1.0,0.5302823006,0.48031606570873164,0.06056460120000007,False
13.8,0.61,Spike,1.0,0.5285693288000001,0.47824381401010396,0.05713865760000014,False
13.8,0.6,Spike,1.0,0.5307644368000001,0.4763771925112534,0.061528873600000145,False
13.8,0.5900000000000001,Spike,1e-06,0.5345883452,0.4734819811540312,0.06917669039999996,False
13.8,0.5800000000000001,Spike,1.0,0.5316806754,0.47070991473987517,0.06336135079999994,False
13.8,0.5700000000000001,Spike,1.0,0.530782481,0.46764971993251214,0.061564962000000056,False
13.8,0.56,Spike,0.000217,0.5306026858,0.46471953493601675,0.06120537160000006,False
13.8,0.55,Spike,1.0,0.5287632036,0.46110552447575354,0.05752640719999991,False
13.8,0.54,Spike,0.05873,0.5267938606,0.4576043886411264,0.053587721199999994,False
13.8,0.53,Spike,1.0,0.5269805686,0.45244168129863027,0.05396113719999995,False
13.8,0.52,Spike,0.205189,0.5251847700000001,0.44911784410500705,0.05036954000000016,False
13.8,0.51,Spike,1.0,0.5254084464000001,0.4442248713951072,0.050816892800000124,False
13.8,0.5,Spike,1.0,0.5260139047999999,0.4379279602416631,0.05202780959999975,False
13.8,0.49,Spike,1.0,0.5238064024,0.43363353816871153,0.047612804799999964,False
13.8,0.48,Spike,0.672477,0.5246772344000001,0.4272693826499248,0.04935446880000027,False
13.8,0.47000000000000003,Spike,0.039776,0.522808848,0.42023336772205167,0.045617696000000096,False
13.8,0.46,Spike,1.0,0.5227923572,0.41499366764919365,0.04558471439999989,False
13.8,0.45,Spike,1.0,0.5211376566000001,0.40865735693464766,0.04227531320000022,False
13.700000000000001,0.95,Spike,1.0,0.9004840344,0.2895033242650179,0.8009680688,False
13.700000000000001,0.94,Spike,1.0,0.8376347843999999,0.36079842558676206,0.6752695687999999,False
13.700000000000001,0.9299999999999999,Spike,1.0,0.7637571822,0.4178991153834943,0.5275143644,False
13.700000000000001,0.92,Spike,1.0,0.6791340574,0.4605807380895562,0.3582681148,False
13.700000000000001,0.91,Spike,1.0,0.6062497281999999,0.4826054338921964,0.2124994563999998,False
13.700000000000001,0.9,Spike,1.0,0.5596450399999999,0.49060067227400733,0.11929007999999985,False
13.700000000000001,0.89,Spike,1.0,0.5437261931999999,0.49226925679267003,0.08745238639999986,False
13.700000000000001,0.88,Spike,1.0,0.5448621024,0.4921466600017934,0.08972420479999998,False
13.700000000000001,0.87,Spike,1.0,0.5640884840000001,0.4900246990870844,0.12817696800000022,False
13.700000000000001,0.8600000000000001,Spike,1.0,0.5856632423999999,0.4866685969655237,0.1713264847999998,False
13.700000000000001,0.8500000000000001,Spike,1.0,0.6133192266,0.4810241298630535,0.2266384532000001,False
13.700000000000001,0.8400000000000001,Spike,1.0,0.6455754712,0.4722114493297285,0.29115094240000006,False
13.700000000000001,0.8300000000000001,Spike,1.0,0.6818511434,0.4594392531888374,0.36370228679999994,False
13.700000000000001,0.8200000000000001,Spike,0.0,0.66722616,0.46493659470462845,0.33445232,False
13.700000000000001,0.81,Spike,0.0,0.5750716167999999,0.48832119355960485,0.1501432335999997,False
13.700000000000001,0.8,Spike,1.0,0.5638324722,0.4896516078810604,0.12766494439999998,False
13.700000000000001,0.79,Spike,1.0,0.6260297647999999,0.47737964106885544,0.2520595295999999,False
